rgb__mean_c0,rgb__mean_c1,rgb__mean_c2,rgb__stdev_c0,rgb__stdev_c1,rgb__stdev_c2,rgb__median_c0,rgb__median_c1,rgb__median_c2,rgb__cov_0,rgb__cov_1,rgb__cov_2,rgb__cov_3,rgb__cov_4,rgb__cov_5,lab__mean_c0,lab__mean_c1,lab__mean_c2,lab__stdev_c0,lab__stdev_c1,lab__stdev_c2,lab__median_c0,lab__median_c1,lab__median_c2,lab__cov_0,lab__cov_1,lab__cov_2,lab__cov_3,lab__cov_4,lab__cov_5,lab__distance_green_mean,lab__distance_green_sdtev,lab__distance_red_mean,lab__distance_red_stdev,lab__distance_gray_mean,lab__distance_gray_stdev,hsv__mean_c0,hsv__mean_c1,hsv__mean_c2,hsv__stdev_c0,hsv__stdev_c1,hsv__stdev_c2,hsv__median_c0,hsv__median_c1,hsv__median_c2,hsv__cov_0,hsv__cov_1,hsv__cov_2,hsv__cov_3,hsv__cov_4,hsv__cov_5,gray__mean,gray__stdev,gray__median,tag
-0.2927693865510299,-0.0475363158148739,-0.5653124598999102,-0.0446067596893235,0.0026204966066487,0.123420979526919,-0.375494071146245,-0.1428571428571428,-0.729957805907173,-0.3581596157279522,-0.2208866911560554,-0.3581596157279522,-0.5888102181310538,-0.2208866911560554,-0.5888102181310538,-0.0521117017228698,-0.6871561957115044,0.0650928590726035,0.0880220049071605,-0.3811966540772789,0.051118435070149,-0.1411281696630755,-0.6415001718028308,0.053290458432707,0.1133195778186776,-0.3997736605832432,0.1133195778186776,-0.6063494589567126,-0.3997736605832432,-0.6063494589567126,-0.1706565617625726,0.1077023114403166,-0.1706565617625726,0.1077023114403166,-0.1706565617625726,0.1077023114403166,-0.5499199656836123,0.1511413309365363,-0.1400060212044047,-0.8240672626956838,0.3273177037685799,-0.0686723345441429,-0.5547892720306514,0.1428571428571428,-0.1857707509881423,-0.213194702219191,0.1138602267285566,-0.213194702219191,-0.1512095221600233,0.1138602267285566,-0.1512095221600233,-0.1208275864234513,0.0462248605203599,-0.22531266206535,OTHER
-0.4133820066020978,-0.1544189124904342,-0.4501561230163823,-0.2470810005307924,-0.164233448732007,-0.2796503751436237,-0.4071146245059288,-0.1510204081632652,-0.4767932489451477,-0.583264459321991,-0.4596478793091107,-0.583264459321991,-0.6909252185928586,-0.4596478793091107,-0.6909252185928586,-0.1575208536484241,-0.6565877833003274,-0.1378653082184947,-0.0572107982562317,-0.4988516713542977,-0.6337586401037267,-0.1399799891393517,-0.680153735144113,-0.06160322271906,0.0681597836770136,-0.4146233338716207,0.0681597836770136,-0.3406007668898914,-0.4146233338716207,-0.3406007668898914,-0.2941456871620664,-0.2209899792028218,-0.2941456871620664,-0.2209899792028218,-0.2941456871620664,-0.2209899792028218,-0.4701768008825533,-0.1872435013046813,-0.2373509955329203,-0.7777830681538777,-0.1954962227854458,-0.2165448605067916,-0.4413793103448274,-0.253731343283582,-0.1857707509881423,-0.1685475970302762,0.1344018125142011,-0.1685475970302762,-0.2189556889245283,0.1344018125142011,-0.2189556889245283,-0.2170689824404358,-0.1424872574626192,-0.210329080486497,OTHER
-0.4122897836520881,-0.0968720483705283,-0.6161136062278114,-0.2826726666852014,-0.0131484338093135,-0.3757530729091018,-0.375494071146245,-0.0857142857142856,-0.6455696202531647,-0.5352552691892805,-0.5358642215043781,-0.5352552691892805,-0.7194161105185974,-0.5358642215043781,-0.7194161105185974,-0.1190369223194063,-0.77408508278628,0.0778366934133065,0.0560405506470957,-0.2767829101577509,-0.2853013177779545,-0.0911567402676024,-0.7938859276023185,0.1712567885187711,-0.135423799193737,-0.2393055652553632,-0.135423799193737,-0.531797310785633,-0.2393055652553632,-0.531797310785633,-0.2260289728891936,-0.0612716947454264,-0.2260289728891936,-0.0612716947454264,-0.2260289728891936,-0.0612716947454264,-0.523634687085672,0.2374556740334188,-0.1862260880885976,-0.8582856043433883,-0.168394730982018,-0.0843836079799849,-0.5108892921960073,0.1760215536596316,-0.1304347826086955,-0.1772080818132714,0.169209131576142,-0.1772080818132714,-0.1968548534598741,0.169209131576142,-0.1968548534598741,-0.1874112523142268,-0.0497597888890851,-0.1741062604669667,OTHER
0.1212806314088863,0.2933635304418565,0.0239000812695153,-0.1858357818967999,-0.0831433579433901,-0.0671149035454292,0.1936758893280632,0.3061224489795919,0.021097046413502,-0.4869053492201568,-0.3480347830769552,-0.4869053492201568,-0.5753792686726676,-0.3480347830769552,-0.5753792686726676,0.3168041608120724,-0.5157411987527345,-0.1606477548560224,-0.0253498315135032,-0.7680000500293628,-0.4646495378896982,0.3471500823527667,-0.514855286988199,-0.0701677852096229,0.0951905290118278,-0.4820456682922991,0.0951905290118278,-0.3041328458452724,-0.4820456682922991,-0.3041328458452724,0.1082405640459771,0.0563172576866803,0.1082405640459771,0.0563172576866803,0.1082405640459771,0.0563172576866803,-0.5488349834186643,-0.5141836921287859,0.1887712674635238,-0.6119216434793835,-0.5120479288335847,-0.1430458257646066,-0.6045487894350696,-0.5150015001500151,0.24901185770751,-0.2352015286162393,0.2193913372634675,-0.2352015286162393,-0.1333457425933081,0.2193913372634675,-0.1333457425933081,0.2629899281103478,-0.0463740327403979,0.2920378481733467,OTHER
-0.3348459754347358,-0.2147097147821053,-0.602648530732709,-0.2110575988420748,-0.098829837420941,-0.1850893053231319,-0.3992094861660078,-0.2897959183673468,-0.7215189873417722,-0.5208144799567418,-0.4082400329715088,-0.5208144799567418,-0.6497002630476039,-0.4082400329715088,-0.6497002630476039,-0.1963441733150347,-0.5325123502511883,0.0020067399149527,-0.0183989484303379,-0.4891089103966829,-0.4512895724311172,-0.2719779519835227,-0.5517197287321935,0.0732241683086926,0.0334615498625295,-0.4153676956165696,0.0334615498625295,-0.3860858735089412,-0.4153676956165696,-0.3860858735089412,-0.3114291378285412,-0.0783881122776803,-0.3114291378285412,-0.0783881122776803,-0.3114291378285412,-0.0783881122776803,-0.6541631917570758,0.1322247468751727,-0.2754701014654341,-0.7768876992896753,-0.1557607543358234,-0.1966208213304801,-0.622094006188395,0.1715728715728717,-0.3280632411067192,-0.1985262169826905,0.1770297143958797,-0.1985262169826905,-0.2254570330256953,0.1770297143958797,-0.2254570330256953,-0.2539479766961303,-0.0777960691757108,-0.3348616443710958,OTHER
-0.286843426914519,0.0785814253310994,-0.4582659651824288,-0.2726778644440408,-0.2345732091671422,-0.0899684286535096,-0.3359683794466402,0.0040816326530612,-0.5611814345991561,-0.6344688991274702,-0.3828469190836628,-0.6344688991274702,-0.6629604471445112,-0.3828469190836628,-0.6629604471445112,0.0587436557950591,-0.8232188616477618,0.0882431773035448,-0.1786498736482442,-0.4588153710438388,-0.450141282098741,-0.0085685270869269,-0.8125132142447038,0.15492291937745,0.1375883453139447,-0.5341272098796509,0.1375883453139447,-0.4017105927889335,-0.5341272098796509,-0.4017105927889335,-0.0773926591177812,-0.2000311378732526,-0.0773926591177812,-0.2000311378732526,-0.0773926591177812,-0.2000311378732526,-0.4837353138451675,0.0896183641444532,-0.0201938176877003,-0.7985004279018189,-0.1191352968675288,-0.2820868940232652,-0.4949810747176109,0.1178297405918888,-0.0434782608695651,-0.2262243210452227,0.1884504237117431,-0.2262243210452227,-0.2449373207413558,0.1884504237117431,-0.2449373207413558,-0.0204892844151627,-0.1914562261041429,-0.0930436011847561,OTHER
-0.5086394510279412,-0.4942397981343979,-0.6990598400273751,-0.4506506221627537,-0.4240808041510547,-0.4507589597725634,-0.4743083003952568,-0.4938775510204081,-0.729957805907173,-0.7714951388801128,-0.6297740081300979,-0.7714951388801128,-0.8310046441729991,-0.6297740081300979,-0.8310046441729991,-0.4635420377040171,-0.3712071164885607,-0.1678739101140309,-0.2990732705564414,-0.8305202434449502,-0.6459342019479817,-0.4619147143799299,-0.3611665489326182,-0.1073534106071968,0.1077555649860543,-0.4434807396016531,0.1077555649860543,-0.2788375203006293,-0.4434807396016531,-0.2788375203006293,-0.5733911026035079,-0.500471186945534,-0.5733911026035079,-0.500471186945534,-0.5733911026035079,-0.500471186945534,-0.7547725286046515,0.1253591181224504,-0.5099390556473219,-0.8962068490247298,0.0676904340391304,-0.4481050177355894,-0.7337513061650993,0.0347389558232933,-0.4703557312252964,-0.1912696274690015,0.1527436989419053,-0.1912696274690015,-0.2641709313463251,0.1527436989419053,-0.2641709313463251,-0.5025757608303728,-0.3945828137836148,-0.5049776183091496,OTHER
-0.3644855256079148,-0.1669458865057534,-0.1869797681680141,-0.1201324828913816,0.2700425947960305,0.4187162609378247,-0.4861660079051383,-0.3959183673469387,-0.4683544303797469,-0.2837134493163638,-0.1025941057875002,-0.2837134493163638,-0.1086810512309777,-0.1025941057875002,-0.1086810512309777,-0.1488979488770609,-0.4346104670337031,-0.4258803257658475,0.3253076212686134,-0.4846773322150431,-0.1949376657427005,-0.3727149240100144,-0.436279714983,-0.261779865597992,-0.0822599536134146,-0.64481389771101,-0.0822599536134146,-0.2441105165417659,-0.64481389771101,-0.2441105165417659,-0.3078491574312982,0.414633369597519,-0.3078491574312982,0.414633369597519,-0.3078491574312982,0.414633369597519,-0.3804517192537692,-0.3582809442667005,-0.1666783293598829,-0.1349084635164875,-0.3480387598182435,0.2410030453371197,-0.5019963702359347,-0.368421052631579,-0.3913043478260869,-0.1590278468828346,0.5704531101624017,-0.1590278468828346,-0.0341806852744998,0.5704531101624017,-0.0341806852744998,-0.1956831548306578,0.2629105153853763,-0.4254504117050647,OTHER
-0.6634262968928533,-0.5923459292505189,-0.6832542024894137,-0.3148163683426203,-0.2034209122833261,-0.3458912964225964,-0.7312252964426877,-0.7061224489795919,-0.7890295358649789,-0.6182680277057704,-0.5197218809507161,-0.6182680277057704,-0.7217372715681574,-0.5197218809507161,-0.7217372715681574,-0.5930231840190736,-0.4024691113615889,-0.3249694562844409,-0.0698075200543633,-0.7366661566877233,-0.7001639203065606,-0.7184701374711988,-0.3786711928804445,-0.2738964005004619,0.0437441258228004,-0.3950225246723886,0.0437441258228004,-0.2977011908174571,-0.3950225246723886,-0.2977011908174571,-0.7005108667122801,-0.2136229694698169,-0.7005108667122801,-0.2136229694698169,-0.7005108667122801,-0.2136229694698169,-0.6291457405158183,-0.3060690010246388,-0.6417611209204297,-0.4689280866972533,-0.1291597806186152,-0.2712402049658169,-0.6198275862068965,-0.3708994708994708,-0.7154150197628457,-0.2523333567250861,0.2015365499759919,-0.2523333567250861,-0.1692090988964738,0.2015365499759919,-0.1692090988964738,-0.607542823684847,-0.1856107943212049,-0.7199271300625042,OTHER
-0.1312959257808501,0.2262852730494251,-0.5198699687753968,-0.1926578087399479,-0.0544627136399217,-0.2139300196749795,-0.0830039525691699,0.216326530612245,-0.5443037974683544,-0.5034622422257253,-0.4380688878924943,-0.5034622422257253,-0.6561671077513778,-0.4380688878924943,-0.6561671077513778,0.1964567095082485,-0.8548004190287366,0.2800947695122143,-0.0115477216600679,-0.4228818542653141,-0.4300457056908374,0.2138435226137709,-0.8697509295871056,0.3373575897463194,0.0081653247007013,-0.3629279278162003,0.0081653247007013,-0.3722569741991859,-0.3629279278162003,-0.3722569741991859,0.0705732254839528,-0.0438560615334961,0.0705732254839528,-0.0438560615334961,0.0705732254839528,-0.0438560615334961,-0.5503976216080719,0.3065728097514841,0.1221539638239477,-0.8674746605606518,-0.1881668570372454,-0.1270623721683562,-0.5377358490566038,0.2560061502979049,0.1699604743083005,-0.199703809066389,0.1599181938211394,-0.199703809066389,-0.2763560411942879,0.1599181938211394,-0.2763560411942879,0.1171314115343524,-0.0488204913471486,0.1275192398942108,OTHER
-0.5055383180091637,-0.4102635697394639,-0.6477283031780658,-0.1990236254221969,-0.1166806571762119,-0.2574049731817435,-0.4901185770750987,-0.420408163265306,-0.7130801687763713,-0.512173524211497,-0.4296907624910493,-0.512173524211497,-0.6694929275899244,-0.4296907624910493,-0.6694929275899244,-0.397503648511944,-0.4729992333180743,-0.1629511547052926,0.0245365086367836,-0.6710379181338626,-0.4874586301322124,-0.4010114233749645,-0.4614735359104124,-0.0782533081296186,0.0549003336668665,-0.3618855371043196,0.0549003336668665,-0.3436122014196979,-0.3618855371043196,-0.3436122014196979,-0.5053819896656949,-0.1595501349573833,-0.5053819896656949,-0.1595501349573833,-0.5053819896656949,-0.1595501349573833,-0.6553818292931817,0.0990965949226865,-0.4757255958144528,-0.7523795605479784,0.1939130874559889,-0.1865883952475543,-0.6511679644048943,0.0112586970271979,-0.450592885375494,-0.1813870240141356,0.1578270611763594,-0.1813870240141356,-0.4009667570756515,0.1578270611763594,-0.4009667570756515,-0.4374205561868857,-0.0879586147252591,-0.4509683329163876,OTHER
-0.3801862305143039,-0.0322964280543549,-0.6209008084178109,-0.1087735278779279,0.0646694984902536,-0.1714365370452109,-0.383399209486166,-0.0693877551020407,-0.7130801687763713,-0.364185638638432,-0.3640662316051467,-0.364185638638432,-0.5896843778956077,-0.3640662316051467,-0.5896843778956077,-0.0632300109889485,-0.8257786245885924,0.1358005095766425,0.1480117176811799,-0.50800219552705,-0.3442594019651585,-0.0806392453689458,-0.8227664412109548,0.1912269089476366,-0.0237601814489011,-0.2980045207246554,-0.0237601814489011,-0.4004342786513571,-0.2980045207246554,-0.4004342786513571,-0.1445499580297874,0.0088430745349874,-0.1445499580297874,0.0088430745349874,-0.1445499580297874,0.0088430745349874,-0.5041700837150477,0.3652718415299629,-0.1255681494560624,-0.8666345483893321,-0.0568196535704134,-0.0110483376934298,-0.503831417624521,0.3523809523809524,-0.1146245059288537,-0.1994099861563104,0.1393343458343837,-0.1994099861563104,-0.3583453654744768,0.1393343458343837,-0.3583453654744768,-0.1337910763993163,0.0702302735480069,-0.1646818157662634,OTHER
-0.4049952946645234,-0.2235413348776604,-0.5459651824286753,-0.3296031458155402,-0.2081248531729089,-0.2958969027712017,-0.4071146245059288,-0.2979591836734693,-0.5949367088607596,-0.6449974499947646,-0.5047608651516118,-0.6449974499947646,-0.714468225085882,-0.5047608651516118,-0.714468225085882,-0.2147169935228945,-0.5882796540154233,-0.0840307020542548,-0.1302554149590205,-0.5180398791232913,-0.6576532331788413,-0.2701881163198202,-0.5521542791902924,-0.0278671246698513,0.0553326042891324,-0.4434375775176434,0.0553326042891324,-0.3361213259668426,-0.4434375775176434,-0.3361213259668426,-0.3428086845461684,-0.2445141061411677,-0.3428086845461684,-0.2445141061411677,-0.3428086845461684,-0.2445141061411677,-0.5801025727450421,-0.0477905807741557,-0.3032783016948892,-0.8393238725942825,-0.1308190231529231,-0.2661040118142304,-0.5606896551724138,-0.128205128205128,-0.3359683794466402,-0.1736119060844976,0.1738951031828544,-0.1736119060844976,-0.2197052306471057,0.1738951031828544,-0.2197052306471057,-0.2721387325397436,-0.196181239693617,-0.3303779545123722,OTHER
-0.7506448503800839,-0.6455459264927921,-0.6689199709140683,-0.1398735784419021,-0.0672499781485401,0.0181262616675585,-0.8418972332015809,-0.7714285714285714,-0.8312236286919832,-0.449464347957851,-0.2450183141030746,-0.449464347957851,-0.5131567203465851,-0.2450183141030746,-0.5131567203465851,-0.6634134735549871,-0.4034300351152258,-0.4200822948322574,0.0794873867573429,-0.7023674699288971,-0.5370992079407324,-0.8080324680448097,-0.408266638506907,-0.3087399401215276,0.140342208216345,-0.5255669005638082,0.140342208216345,-0.3195536586400134,-0.5255669005638082,-0.3195536586400134,-0.7105759964978826,-0.010387642528715,-0.7105759964978826,-0.010387642528715,-0.7105759964978826,-0.010387642528715,-0.2741986783224602,-0.1336433803348745,-0.675808590794067,-0.2376081470476055,0.0915307073229492,-0.0774355863416239,-0.4593103448275861,-0.1666666666666666,-0.7786561264822134,-0.3144236100504932,0.33171621130921,-0.3144236100504932,-0.2803129941583313,0.33171621130921,-0.2803129941583313,-0.6647875879304975,-0.0139527024806538,-0.7952651344487316,OTHER
